customer_id,has_mobile_app,has_web_account,mobile_logins_wk,web_logins_wk,avg_mobile_time,avg_web_time,last_mobile_use,last_web_use
2618,1,1,4.0,6.0,6.33,1.04,2024-11-10,2023-01-08
2619,0,1,,7.0,,2.82,,2024-06-27
2620,1,1,12.0,0.0,1.06,0.0,2024-08-29,2023-11-14
2621,0,1,,3.0,,7.13,,2024-10-03
2622,0,0,,,,,,
2623,1,1,5.0,0.0,4.4,0.0,2024-07-22,2024-02-02
2624,1,1,3.0,4.0,5.59,6.32,2024-08-25,2024-09-15
2625,1,1,2.0,0.0,7.82,0.0,2024-08-25,2023-12-11
2626,0,1,,4.0,,9.42,,2024-10-31
2627,1,1,3.0,6.0,4.83,2.25,2024-07-17,2023-08-30
2628,1,1,7.0,7.0,5.55,1.99,2024-08-03,2023-05-29
2629,1,1,4.0,5.0,4.8,7.84,2024-09-15,2024-08-21
2630,0,1,,1.0,,17.63,,2024-12-28
2631,1,1,12.0,0.0,2.07,0.0,2023-03-07,2023-11-26
2632,1,1,3.0,0.0,5.68,0.0,2024-11-25,2024-07-12
2633,1,1,5.0,2.0,6.37,18.36,2024-07-02,2024-12-20
2634,0,1,,3.0,,6.72,,2024-07-22
2635,1,1,5.0,4.0,5.11,7.65,2024-08-30,2024-10-31
2636,1,1,3.0,6.0,6.56,2.09,2024-09-01,2023-10-29
2637,1,1,12.0,0.0,1.86,0.0,2023-08-27,2024-08-15
2638,1,1,3.0,0.0,4.94,0.0,2024-11-06,2024-02-07
2639,1,1,2.0,5.0,7.77,7.0,2024-09-25,2024-11-28
2640,1,1,6.0,5.0,5.1,8.85,2024-07-14,2024-11-28
2641,1,1,10.0,3.0,1.99,9.3,2023-10-08,2024-10-09
2642,1,1,7.0,6.0,6.15,1.68,2024-10-29,2024-02-06
2643,1,1,0.0,4.0,0.0,8.69,2023-03-18,2024-11-17
2644,1,1,10.0,3.0,2.18,7.28,2024-10-16,2024-09-08
2645,0,1,,4.0,,8.82,,2024-08-11
2646,1,1,3.0,5.0,5.54,9.15,2024-10-24,2024-11-21
2647,1,1,3.0,0.0,5.53,0.0,2024-09-03,2023-04-23
2648,1,1,3.0,4.0,5.39,7.7,2024-07-29,2024-07-20
2649,1,1,5.0,6.0,3.88,1.42,2024-08-28,2024-02-05
2650,0,1,,5.0,,8.36,,2024-08-16
2651,0,1,,3.0,,8.13,,2024-09-29
2652,1,1,7.0,0.0,5.85,0.0,2024-08-01,2023-10-20
2653,1,1,3.0,0.0,6.67,0.0,2024-09-03,2023-10-29
2654,1,1,3.0,6.0,4.22,2.16,2024-10-01,2023-10-19
2655,0,0,,,,,,
2656,1,1,3.0,5.0,6.24,9.17,2024-10-27,2024-08-25
2657,0,0,,,,,,
2658,1,1,5.0,10.0,7.19,1.5,2024-10-25,2023-03-07
2659,1,1,3.0,8.0,6.1,2.7,2024-07-28,2023-11-08
2660,1,1,3.0,10.0,4.64,2.73,2024-07-07,2024-10-05
2661,1,1,4.0,1.0,5.02,14.97,2024-07-23,2024-10-19
2662,0,0,,,,,,
2663,0,1,,0.0,,0.0,,2023-06-27
2664,0,0,,,,,,
2665,1,1,7.0,0.0,3.99,0.0,2024-10-03,2024-05-27
2666,1,1,3.0,3.0,4.43,7.27,2024-10-19,2024-07-22
2667,0,1,,9.0,,1.52,,2023-11-06
2668,1,1,10.0,2.0,2.17,16.63,2024-05-03,2024-12-22
2669,1,1,10.0,4.0,1.41,8.27,2023-04-15,2024-08-14
2670,0,0,,,,,,
2671,1,1,6.0,1.0,7.09,15.79,2024-09-17,2024-09-07
2672,1,1,6.0,4.0,5.37,8.49,2024-10-21,2024-10-06
2673,0,1,,0.0,,0.0,,2023-06-28
2674,1,1,4.0,8.0,5.28,2.5,2024-11-03,2023-02-25
2675,1,1,12.0,1.0,1.71,16.41,2024-04-06,2024-12-20
2676,1,1,9.0,3.0,7.03,7.55,2024-11-26,2024-07-15
2677,1,1,3.0,2.0,3.65,16.76,2024-11-04,2024-12-27
2678,1,1,5.0,3.0,6.36,9.56,2024-08-19,2024-11-30
2679,1,1,10.0,5.0,2.07,6.49,2023-06-17,2024-07-25
2680,1,1,3.0,1.0,5.86,17.1,2024-10-31,2024-12-22
2681,1,1,7.0,3.0,4.81,8.75,2024-11-29,2024-10-27
2682,1,1,4.0,2.0,5.52,14.77,2024-07-23,2024-10-25
2683,1,1,3.0,0.0,4.3,0.0,2024-09-01,2024-08-11
2684,1,1,4.0,5.0,3.97,6.29,2024-11-23,2024-10-19
2685,0,1,,7.0,,2.25,,2024-09-26
2686,1,1,6.0,0.0,6.42,0.0,2024-09-13,2024-02-25
2687,1,1,6.0,0.0,4.25,0.0,2024-11-19,2024-03-01
2688,1,1,4.0,0.0,4.56,0.0,2024-08-16,2023-07-09
2689,1,1,5.0,1.0,6.81,16.23,2024-11-08,2024-12-28
2690,1,1,12.0,3.0,1.47,7.3,2024-01-18,2024-10-22
2691,1,1,3.0,6.0,4.73,1.98,2024-09-22,2024-01-01
2692,0,1,,0.0,,0.0,,2023-02-08
2693,1,1,3.0,0.0,7.01,0.0,2024-08-07,2024-01-24
2694,0,0,,,,,,
2695,1,1,4.0,6.0,5.53,2.08,2024-07-17,2024-07-16
2696,1,1,11.0,6.0,2.11,2.48,2024-09-20,2024-10-12
2697,1,1,3.0,5.0,3.64,7.96,2024-07-11,2024-09-14
2698,1,1,3.0,10.0,4.74,1.1,2024-11-18,2023-09-30
2699,1,1,4.0,6.0,4.88,2.23,2024-09-10,2023-06-02
2700,1,1,4.0,2.0,4.03,14.83,2024-11-02,2024-11-10
2701,0,1,,1.0,,16.98,,2024-12-21
2702,1,1,6.0,0.0,6.44,0.0,2024-09-10,2024-06-05
2703,1,1,3.0,3.0,3.74,8.08,2024-10-31,2024-11-28
2704,0,0,,,,,,
2705,0,1,,4.0,,6.93,,2024-08-01
2706,1,1,6.0,3.0,4.45,8.6,2024-10-03,2024-07-20
2707,1,1,3.0,3.0,5.53,6.99,2024-07-16,2024-11-12
2708,0,0,,,,,,
2709,0,0,,,,,,
2710,0,0,,,,,,
2711,1,1,4.0,3.0,3.54,6.55,2024-10-10,2024-08-04
2712,1,1,3.0,3.0,4.96,9.3,2024-11-18,2024-10-12
2713,0,0,,,,,,
2714,1,1,6.0,3.0,5.82,9.16,2024-10-04,2024-08-08
2715,1,1,3.0,0.0,5.2,0.0,2024-10-24,2024-01-25
2716,1,1,8.0,3.0,5.28,8.37,2024-07-20,2024-10-25
2717,0,1,,0.0,,0.0,,2023-07-31
2718,1,1,8.0,0.0,5.32,0.0,2024-10-11,2023-03-21
2719,0,0,,,,,,
2720,1,1,7.0,5.0,4.91,8.93,2024-07-16,2024-08-01
2721,1,1,3.0,0.0,4.08,0.0,2024-09-09,2024-07-04
2722,1,1,11.0,5.0,1.79,8.58,2023-08-29,2024-11-03
2723,1,1,5.0,0.0,4.23,0.0,2024-10-24,2024-05-02
2724,1,1,4.0,2.0,5.15,15.03,2024-07-03,2024-08-24
2725,0,1,,0.0,,0.0,,2024-10-07
2726,1,1,3.0,0.0,5.14,0.0,2024-07-05,2023-03-08
2727,1,1,4.0,2.0,5.38,16.55,2024-07-02,2024-12-31
2728,0,0,,,,,,
2729,0,1,,8.0,,2.29,,2024-08-19
2730,1,1,11.0,0.0,2.75,0.0,2023-05-17,2023-12-21
2731,1,1,3.0,0.0,4.62,0.0,2024-09-19,2024-02-25
2732,1,1,5.0,4.0,4.56,7.87,2024-11-05,2024-09-22
2733,1,1,3.0,3.0,6.46,8.14,2024-09-04,2024-09-19
2734,1,1,0.0,6.0,0.0,2.0,2023-01-13,2024-10-13
2735,0,1,,1.0,,13.76,,2024-07-01
2736,1,1,11.0,0.0,1.37,0.0,2024-10-31,2024-07-13
2737,0,0,,,,,,
2738,1,1,3.0,6.0,6.32,2.09,2024-08-17,2024-07-24
2739,1,1,3.0,3.0,5.16,7.12,2024-09-25,2024-08-07
2740,0,1,,2.0,,13.31,,2024-07-24
2741,1,1,4.0,0.0,5.07,0.0,2024-11-19,2024-07-19
2742,1,1,3.0,5.0,5.48,7.83,2024-08-08,2024-07-24
2743,1,1,7.0,2.0,7.0,14.25,2024-09-18,2024-10-08
2744,1,1,11.0,1.0,1.54,14.72,2024-03-18,2024-07-13
2745,1,1,6.0,0.0,6.1,0.0,2024-07-01,2023-09-17
2746,0,0,,,,,,
2747,1,1,5.0,4.0,4.23,9.07,2024-07-27,2024-09-12
2748,1,1,0.0,3.0,0.0,7.93,2024-05-29,2024-08-31
2749,0,0,,,,,,
2750,0,1,,2.0,,16.46,,2024-12-20
2751,0,1,,2.0,,16.04,,2024-12-28
2752,1,1,3.0,0.0,5.82,0.0,2024-10-16,2024-09-17
2753,1,1,6.0,0.0,4.59,0.0,2024-08-06,2024-08-28
2754,1,1,7.0,3.0,5.38,8.08,2024-09-27,2024-08-19
2755,1,1,3.0,3.0,7.27,7.61,2024-10-07,2024-10-15
2756,1,1,5.0,2.0,6.29,14.82,2024-07-02,2024-10-11
2757,0,1,,9.0,,2.57,,2023-03-28
2758,1,1,6.0,2.0,4.16,15.02,2024-10-20,2024-10-12
2759,1,1,3.0,6.0,7.21,2.14,2024-10-29,2023-05-10
2760,0,1,,5.0,,6.63,,2024-10-13
2761,0,0,,,,,,
2762,1,1,5.0,3.0,5.63,7.65,2024-10-23,2024-08-08
2763,1,1,7.0,0.0,6.63,0.0,2024-08-11,2024-04-05
2764,1,1,10.0,1.0,2.13,16.71,2023-01-03,2024-12-28
2765,1,1,5.0,5.0,7.23,8.36,2024-08-03,2024-08-11
2766,0,0,,,,,,
2767,1,1,6.0,6.0,6.89,2.15,2024-11-27,2023-08-29
2768,1,1,10.0,3.0,2.19,10.67,2023-05-23,2024-08-28
2769,0,0,,,,,,
2770,1,1,3.0,6.0,6.24,2.11,2024-08-14,2023-06-11
2771,1,1,9.0,6.0,5.11,2.07,2024-08-20,2023-11-02
2772,0,1,,8.0,,1.44,,2023-07-21
2773,1,1,12.0,5.0,1.96,8.46,2024-09-05,2024-07-30
2774,0,1,,6.0,,1.44,,2024-10-17
2775,1,1,8.0,0.0,6.88,0.0,2024-10-26,2023-07-25
2776,0,1,,7.0,,2.18,,2023-12-27
2777,1,1,7.0,5.0,5.16,8.61,2024-07-26,2024-11-23
2778,0,1,,6.0,,2.76,,2023-11-25
2779,1,1,4.0,6.0,3.99,2.67,2024-10-01,2023-03-13
2780,1,1,4.0,5.0,5.26,8.16,2024-07-11,2024-08-23
2781,1,1,1.0,5.0,7.88,7.19,2024-07-11,2024-08-17
2782,0,0,,,,,,
2783,1,1,10.0,5.0,1.19,7.76,2023-09-22,2024-09-17
2784,1,1,8.0,0.0,4.17,0.0,2024-11-28,2024-06-11
2785,0,1,,0.0,,0.0,,2023-09-08
2786,1,1,7.0,0.0,6.97,0.0,2024-07-09,2023-02-23
2787,1,1,0.0,1.0,0.0,17.5,2024-10-22,2024-12-26
2788,1,1,6.0,3.0,6.02,8.39,2024-08-17,2024-11-13
2789,1,1,6.0,8.0,5.76,2.05,2024-10-05,2023-10-17
2790,1,1,4.0,9.0,5.89,2.08,2024-11-12,2024-04-14
2791,1,1,7.0,0.0,4.53,0.0,2024-08-10,2023-02-18
2792,0,0,,,,,,
2793,1,1,3.0,0.0,5.79,0.0,2024-08-16,2023-07-02
2794,1,1,10.0,2.0,2.3,16.02,2023-06-30,2024-12-31
2795,1,1,4.0,5.0,5.39,10.11,2024-07-29,2024-08-07
2796,1,1,4.0,0.0,5.86,0.0,2024-11-20,2024-07-01
2797,1,1,5.0,2.0,4.38,15.91,2024-10-30,2024-11-11
2798,1,1,3.0,2.0,4.94,16.49,2024-09-25,2024-12-21
2799,1,1,0.0,1.0,0.0,15.1,2023-08-19,2024-10-06
2800,1,1,6.0,1.0,6.85,15.69,2024-10-15,2024-08-21
2801,1,1,4.0,1.0,5.72,16.04,2024-07-13,2024-12-28
2802,0,0,,,,,,
2803,1,1,4.0,0.0,6.04,0.0,2024-11-30,2024-03-26
2804,1,1,4.0,0.0,7.74,0.0,2024-07-29,2024-06-17
2805,1,1,3.0,0.0,3.0,0.0,2024-07-09,2024-03-02
2806,1,1,5.0,1.0,4.89,15.46,2024-07-11,2024-07-23
2807,1,1,7.0,0.0,3.92,0.0,2024-07-11,2023-11-05
2808,1,1,2.0,6.0,7.5,1.56,2024-11-01,2024-08-28
2809,0,1,,6.0,,1.92,,2024-06-18
2810,1,1,6.0,5.0,5.42,7.77,2024-07-25,2024-11-22
2811,1,1,7.0,4.0,4.3,10.05,2024-10-29,2024-08-27
2812,1,1,12.0,7.0,1.29,1.88,2024-09-30,2023-01-25
2813,0,0,,,,,,
2814,1,1,10.0,9.0,0.89,1.27,2023-11-18,2024-01-27
2815,1,1,0.0,5.0,0.0,9.14,2024-07-07,2024-11-20
2816,1,1,7.0,0.0,5.07,0.0,2024-11-29,2023-02-27
2817,0,1,,2.0,,13.48,,2024-09-16
2818,1,1,4.0,7.0,5.13,2.23,2024-09-28,2024-01-29
2819,1,1,11.0,0.0,1.56,0.0,2024-06-10,2023-01-26
2820,1,1,5.0,3.0,5.99,7.25,2024-11-12,2024-11-23
2821,1,1,3.0,0.0,6.05,0.0,2024-11-13,2023-11-10
2822,0,0,,,,,,
2823,1,1,3.0,6.0,6.22,2.27,2024-09-17,2023-05-28
2824,1,1,5.0,5.0,5.85,7.85,2024-08-08,2024-07-15
2825,0,1,,3.0,,6.47,,2024-07-19
2826,0,0,,,,,,
2827,0,1,,4.0,,7.65,,2024-07-20
2828,1,1,0.0,0.0,0.0,0.0,2024-06-13,2023-11-28
2829,1,1,10.0,2.0,2.03,17.48,2024-08-18,2024-12-20
2830,1,1,5.0,3.0,4.12,7.45,2024-08-29,2024-07-02
2831,0,0,,,,,,
2832,0,1,,3.0,,8.28,,2024-11-10
2833,1,1,2.0,3.0,6.11,7.89,2024-08-20,2024-10-25
2834,0,1,,2.0,,14.74,,2024-07-03
2835,1,1,12.0,8.0,2.13,1.39,2023-07-13,2023-12-23
2836,0,0,,,,,,
2837,1,1,5.0,4.0,4.84,7.91,2024-11-19,2024-10-21
2838,1,1,4.0,1.0,3.94,15.27,2024-09-29,2024-09-18
2839,1,1,3.0,2.0,6.58,16.58,2024-10-07,2024-12-26
2840,0,0,,,,,,
2841,1,1,6.0,3.0,6.05,8.67,2024-10-20,2024-10-05
2842,1,1,5.0,5.0,5.17,7.3,2024-10-31,2024-10-28
2843,1,1,4.0,2.0,4.82,16.89,2024-10-23,2024-12-22
2844,1,1,5.0,2.0,6.37,17.83,2024-10-13,2024-12-26
2845,1,1,9.0,1.0,5.57,17.24,2024-08-30,2024-12-24
2846,1,1,7.0,0.0,5.6,0.0,2024-08-22,2024-02-01
2847,0,1,,6.0,,2.37,,2023-12-17
2848,0,0,,,,,,
2849,1,1,5.0,0.0,5.62,0.0,2024-10-27,2024-10-27
2850,0,0,,,,,,
2851,1,1,10.0,0.0,2.17,0.0,2023-05-12,2024-10-27
2852,1,1,10.0,3.0,3.0,9.41,2024-07-29,2024-09-13
2853,1,1,7.0,3.0,4.82,8.08,2024-09-28,2024-11-27
2854,1,1,3.0,2.0,4.59,14.5,2024-11-07,2024-11-17
2855,1,1,4.0,0.0,4.99,0.0,2024-11-08,2024-06-29
2856,1,1,10.0,5.0,2.74,8.93,2023-12-12,2024-09-20
2857,0,1,,3.0,,8.67,,2024-08-14
2858,1,1,3.0,2.0,7.17,16.02,2024-09-19,2024-12-25
2859,1,1,8.0,6.0,5.71,1.99,2024-10-12,2023-06-02
2860,1,1,6.0,1.0,7.41,14.97,2024-10-21,2024-07-01
2861,1,1,7.0,3.0,4.81,8.7,2024-08-30,2024-08-10
2862,1,1,3.0,0.0,5.55,0.0,2024-07-23,2024-08-30
2863,1,1,10.0,3.0,1.94,8.03,2023-06-12,2024-07-06
2864,1,1,5.0,0.0,5.36,0.0,2024-09-19,2024-01-07
2865,0,1,,7.0,,1.59,,2023-07-27
2866,1,1,5.0,0.0,5.09,0.0,2024-10-26,2023-10-26
2867,0,0,,,,,,
2868,1,1,4.0,1.0,3.72,15.17,2024-11-19,2024-10-27
2869,1,1,0.0,0.0,0.0,0.0,2024-07-17,2024-10-06
2870,0,0,,,,,,
2871,1,1,7.0,0.0,6.38,0.0,2024-07-12,2023-03-13
2872,0,0,,,,,,
2873,1,1,4.0,0.0,7.1,0.0,2024-10-05,2024-01-10
2874,0,1,,7.0,,1.69,,2023-07-30
2875,0,1,,0.0,,0.0,,2024-10-15
2876,1,1,11.0,0.0,2.17,0.0,2023-01-19,2024-01-26
2877,1,1,4.0,5.0,6.3,7.97,2024-09-22,2024-11-24
2878,0,1,,6.0,,2.35,,2023-04-12
2879,1,1,3.0,7.0,4.35,1.82,2024-11-25,2024-07-29
2880,1,1,6.0,2.0,6.36,14.72,2024-11-28,2024-09-10
2881,0,0,,,,,,
2882,1,1,5.0,1.0,4.28,14.65,2024-07-15,2024-11-17
2883,1,1,5.0,1.0,4.35,13.49,2024-08-03,2024-07-13
2884,0,1,,0.0,,0.0,,2024-05-04
2885,1,1,6.0,2.0,5.74,16.21,2024-10-15,2024-12-29
2886,1,1,11.0,6.0,2.23,2.53,2023-09-25,2024-01-02
2887,0,1,,5.0,,8.54,,2024-07-08
2888,1,1,4.0,3.0,5.0,9.52,2024-07-17,2024-09-11
2889,1,1,10.0,0.0,2.44,0.0,2023-08-06,2023-08-26
2890,1,1,5.0,3.0,5.59,7.86,2024-09-30,2024-11-11
2891,1,1,4.0,10.0,6.96,2.3,2024-10-31,2024-01-29
2892,1,1,5.0,6.0,5.11,2.89,2024-07-08,2023-05-30
2893,0,1,,0.0,,0.0,,2023-11-30
2894,1,1,10.0,3.0,1.38,6.84,2023-02-02,2024-11-04
2895,1,1,7.0,3.0,4.53,7.7,2024-10-21,2024-07-17
2896,1,1,3.0,0.0,5.25,0.0,2024-09-04,2024-08-23
2897,0,0,,,,,,
2898,1,1,10.0,6.0,1.04,1.91,2023-10-06,2024-06-03
2899,1,1,11.0,3.0,1.65,8.76,2023-10-17,2024-11-06
2900,1,1,12.0,0.0,2.27,0.0,2024-10-06,2024-07-28
2901,1,1,6.0,1.0,4.32,14.66,2024-10-22,2024-07-18
2902,0,1,,4.0,,7.75,,2024-11-16
2903,1,1,2.0,3.0,6.34,6.0,2024-08-14,2024-08-17
2904,1,1,5.0,4.0,5.85,7.95,2024-09-06,2024-09-22
2905,1,1,6.0,0.0,6.55,0.0,2024-09-11,2024-04-22
2906,0,1,,4.0,,7.64,,2024-10-13
2907,0,0,,,,,,
2908,1,1,3.0,0.0,6.74,0.0,2024-11-14,2023-06-26
2909,0,0,,,,,,
2910,1,1,6.0,6.0,4.09,2.4,2024-10-09,2023-10-02
2911,1,1,7.0,5.0,6.39,7.9,2024-11-24,2024-07-05
2912,0,0,,,,,,
2913,1,1,1.0,6.0,8.42,0.91,2024-12-27,2023-10-11
2914,0,0,,,,,,
2915,0,1,,4.0,,8.97,,2024-09-25
2916,1,1,3.0,0.0,6.17,0.0,2024-11-29,2024-07-30
2917,1,1,5.0,4.0,7.68,8.71,2024-11-25,2024-10-05
2918,1,1,8.0,9.0,5.02,1.45,2024-07-20,2024-09-20
2919,1,1,5.0,0.0,4.62,0.0,2024-07-07,2023-11-07
2920,1,1,10.0,4.0,1.94,8.85,2023-08-23,2024-08-31
2921,0,1,,6.0,,2.03,,2024-02-26
2922,1,1,10.0,0.0,2.11,0.0,2023-09-16,2024-06-11
2923,1,1,3.0,5.0,6.53,6.32,2024-11-12,2024-10-20
2924,1,1,3.0,6.0,6.41,1.81,2024-10-18,2024-03-25
2925,1,1,3.0,0.0,4.38,0.0,2024-09-05,2024-03-11
2926,1,1,3.0,0.0,7.14,0.0,2024-07-25,2024-10-05
2927,0,0,,,,,,
2928,1,1,3.0,1.0,4.59,14.47,2024-08-07,2024-07-14
2929,1,1,3.0,5.0,6.32,6.0,2024-09-13,2024-11-16
2930,1,1,3.0,3.0,5.81,9.98,2024-10-25,2024-07-03
2931,1,1,9.0,0.0,5.31,0.0,2024-09-28,2024-08-02
2932,1,1,3.0,0.0,7.2,0.0,2024-08-16,2023-01-25
2933,1,1,9.0,5.0,3.0,7.49,2024-08-23,2024-10-07
2934,1,1,3.0,6.0,5.17,1.37,2024-08-12,2023-10-14
2935,0,1,,3.0,,7.9,,2024-08-14
2936,1,1,3.0,3.0,5.31,8.78,2024-10-11,2024-10-01
2937,1,1,5.0,2.0,4.12,18.14,2024-09-30,2024-12-30
2938,1,1,10.0,9.0,1.98,2.26,2024-08-23,2023-04-15
2939,1,1,10.0,2.0,1.75,15.8,2023-08-12,2024-07-10
2940,0,1,,3.0,,8.62,,2024-11-23
2941,1,1,2.0,6.0,7.17,1.6,2024-10-23,2024-03-20
2942,1,1,3.0,3.0,4.64,9.53,2024-11-25,2024-09-02
2943,1,1,10.0,3.0,1.72,7.23,2023-12-21,2024-07-21
2944,1,1,3.0,1.0,4.82,15.14,2024-09-15,2024-08-09
2945,1,1,5.0,5.0,6.61,9.17,2024-08-25,2024-07-18
2946,1,1,12.0,3.0,2.26,7.08,2024-08-19,2024-10-06
2947,0,1,,1.0,,15.69,,2024-10-12
2948,0,0,,,,,,
2949,1,1,7.0,0.0,4.97,0.0,2024-09-01,2023-03-29
2950,1,1,10.0,0.0,1.73,0.0,2024-09-07,2024-07-19
2951,1,1,4.0,3.0,3.94,7.7,2024-08-22,2024-08-24
2952,1,1,0.0,3.0,0.0,7.19,2023-12-05,2024-11-10
2953,0,0,,,,,,
2954,1,1,7.0,5.0,5.65,8.12,2024-11-28,2024-11-25
2955,1,1,3.0,6.0,5.43,2.47,2024-09-25,2024-10-10
2956,1,1,6.0,5.0,5.32,9.33,2024-10-31,2024-07-27
2957,1,1,6.0,7.0,5.24,2.03,2024-11-27,2023-01-31
2958,1,1,6.0,0.0,3.0,0.0,2024-09-25,2023-09-18
2959,1,1,6.0,3.0,6.88,7.95,2024-08-24,2024-08-28
2960,0,0,,,,,,
2961,0,1,,5.0,,6.97,,2024-11-20
2962,0,1,,0.0,,0.0,,2023-11-25
2963,0,1,,9.0,,1.82,,2023-11-29
2964,1,1,3.0,2.0,5.97,14.9,2024-08-22,2024-08-27
2965,1,1,5.0,5.0,5.79,8.25,2024-10-20,2024-09-22
2966,0,0,,,,,,
2967,0,0,,,,,,
2968,1,1,3.0,0.0,4.32,0.0,2024-08-13,2023-05-04
2969,0,0,,,,,,
2970,1,1,2.0,4.0,5.69,8.11,2024-08-15,2024-10-27
2971,1,1,10.0,4.0,2.64,9.14,2023-09-18,2024-08-14
2972,1,1,4.0,2.0,5.01,16.66,2024-10-29,2024-12-26
2973,1,1,6.0,2.0,3.33,15.47,2024-07-17,2024-07-16
2974,0,0,,,,,,
2975,1,1,4.0,3.0,7.1,8.38,2024-10-30,2024-11-14
2976,1,1,3.0,7.0,4.94,3.5,2024-07-11,2023-11-28
2977,1,1,3.0,2.0,5.14,14.63,2024-08-10,2024-11-02
2978,1,1,3.0,3.0,4.47,9.51,2024-07-31,2024-09-27
2979,1,1,3.0,0.0,6.21,0.0,2024-10-07,2024-04-11
2980,1,1,8.0,5.0,4.29,7.54,2024-09-21,2024-10-04
2981,1,1,4.0,3.0,6.95,7.65,2024-11-10,2024-11-27
2982,1,1,6.0,5.0,5.13,7.71,2024-08-23,2024-09-06
2983,0,0,,,,,,
2984,1,1,5.0,8.0,5.63,2.22,2024-10-05,2024-05-11
2985,1,1,0.0,7.0,0.0,2.63,2023-11-03,2023-06-20
2986,1,1,10.0,3.0,1.85,7.77,2024-02-28,2024-07-22
2987,1,1,12.0,2.0,2.29,16.98,2023-11-19,2024-12-24
2988,0,1,,5.0,,6.97,,2024-07-05
2989,1,1,5.0,4.0,5.19,7.91,2024-10-03,2024-10-07
2990,1,1,4.0,3.0,4.8,7.63,2024-11-12,2024-07-30
2991,1,1,4.0,3.0,5.31,7.23,2024-09-23,2024-07-31
2992,0,0,,,,,,
2993,1,1,12.0,5.0,1.54,8.39,2024-07-27,2024-09-23
2994,1,1,4.0,5.0,6.06,8.35,2024-11-12,2024-07-30
2995,1,1,3.0,0.0,3.81,0.0,2024-10-15,2024-06-16
2996,0,1,,3.0,,6.11,,2024-11-21
2997,0,1,,5.0,,7.5,,2024-08-20
2998,0,0,,,,,,
2999,1,1,8.0,0.0,5.14,0.0,2024-08-17,2023-02-14
3000,1,1,3.0,4.0,4.74,7.83,2024-10-03,2024-09-08
3001,1,1,4.0,1.0,5.48,14.87,2024-11-13,2024-08-07
3002,1,1,3.0,5.0,6.8,7.51,2024-07-01,2024-09-06
3003,0,1,,0.0,,0.0,,2023-04-25
3004,1,1,6.0,6.0,4.24,2.01,2024-07-22,2023-02-17
3005,1,1,7.0,0.0,5.61,0.0,2024-11-07,2024-03-11
3006,1,1,4.0,3.0,6.84,7.34,2024-08-09,2024-11-19
3007,1,1,12.0,3.0,2.6,7.78,2023-03-05,2024-10-21
3008,1,1,3.0,3.0,5.4,7.96,2024-07-23,2024-10-27
3009,1,1,0.0,4.0,0.0,7.21,2024-04-04,2024-07-26
3010,0,1,,10.0,,1.75,,2024-08-10
3011,1,1,11.0,5.0,2.3,8.02,2024-03-01,2024-08-22
3012,1,1,7.0,3.0,6.12,6.57,2024-11-10,2024-10-09
3013,0,1,,0.0,,0.0,,2024-05-27
3014,1,1,5.0,5.0,6.68,9.09,2024-10-11,2024-10-29
3015,0,1,,0.0,,0.0,,2023-05-28
3016,0,1,,0.0,,0.0,,2024-05-18
3017,1,1,12.0,0.0,3.0,0.0,2024-08-01,2024-10-10
3018,0,1,,3.0,,7.47,,2024-07-02
3019,0,1,,2.0,,14.52,,2024-10-30
3020,1,1,12.0,0.0,1.97,0.0,2023-08-20,2024-06-03
3021,1,1,7.0,3.0,4.57,8.36,2024-09-18,2024-10-09
3022,1,1,5.0,3.0,7.17,8.01,2024-08-26,2024-08-04
3023,0,1,,6.0,,1.03,,2024-10-09
3024,1,1,12.0,0.0,1.43,0.0,2023-03-09,2023-09-28
3025,1,1,7.0,6.0,4.97,2.68,2024-11-27,2023-09-16
3026,0,0,,,,,,
3027,0,1,,7.0,,1.73,,2024-03-03
3028,1,1,12.0,0.0,2.1,0.0,2023-06-30,2023-03-26
3029,1,1,3.0,1.0,5.37,16.36,2024-11-27,2024-12-21
3030,1,1,7.0,8.0,5.47,1.99,2024-11-19,2023-08-02
3031,0,1,,0.0,,0.0,,2024-08-10
3032,1,1,1.0,1.0,8.3,15.75,2024-12-26,2024-11-03
3033,0,0,,,,,,
3034,0,0,,,,,,
3035,0,1,,3.0,,7.61,,2024-08-28
3036,1,1,10.0,6.0,2.12,2.3,2023-06-17,2024-05-31
3037,1,1,6.0,0.0,6.01,0.0,2024-09-01,2023-03-29
3038,1,1,3.0,4.0,7.0,7.05,2024-09-14,2024-08-27
3039,1,1,3.0,0.0,3.0,0.0,2024-10-24,2023-09-21
3040,1,1,2.0,6.0,5.51,1.21,2024-08-02,2024-04-13
3041,1,1,11.0,0.0,1.7,0.0,2024-03-01,2024-04-22
3042,0,1,,3.0,,9.47,,2024-07-16
3043,0,0,,,,,,
3044,0,1,,5.0,,7.59,,2024-09-28
3045,1,1,3.0,2.0,5.19,15.81,2024-08-11,2024-07-05
3046,1,1,11.0,3.0,2.24,7.8,2023-05-15,2024-08-02
3047,1,1,2.0,2.0,7.02,15.1,2024-10-23,2024-07-06
3048,1,1,6.0,0.0,5.89,0.0,2024-10-01,2024-08-13
3049,1,1,3.0,2.0,4.93,14.83,2024-07-25,2024-11-17
3050,1,1,2.0,5.0,7.14,9.22,2024-11-30,2024-07-20
3051,0,1,,1.0,,15.46,,2024-10-30
3052,1,1,11.0,0.0,2.77,0.0,2024-06-06,2023-03-22
