engagement_id,customer_id,campaign_id,channel_used,has_engaged,day,month,duration
9750,3573,18,Email,1,7,October,
9751,2835,36,TikTok,0,16,February,
9752,3281,15,Email,0,25,January,
9753,253,67,Instagram,1,12,September,142
9754,3389,70,TikTok,0,29,September,
9755,1876,86,Telephone,0,9,August,
9756,1313,68,Instagram,1,12,March,123
9757,99,75,Website,0,2,September,
9758,2632,79,Website,0,1,October,
9759,1925,84,Landline,0,3,January,
9760,580,49,TikTok,0,27,May,
9761,2114,63,TikTok,1,5,April,61
9762,2044,80,Website,0,30,September,
9763,1246,96,Telephone,0,12,July,
9764,2573,90,Telephone,0,12,January,
9765,1156,93,Telephone,0,2,January,
9766,2603,30,Google Ads,0,27,August,
9767,3542,57,TikTok,0,16,November,
9768,3224,72,Website,1,21,October,134
9769,225,71,Website,0,27,December,
9770,2104,29,Google Ads,0,28,January,
9771,3362,96,Landline,0,26,June,
9772,980,17,Email,0,30,December,
9773,2839,11,Email,0,31,January,
9774,71,69,TikTok,0,28,September,
9775,2827,59,TikTok,1,9,December,167
9776,2688,81,Website,0,17,August,
9777,942,2,Email,0,13,December,
9778,1340,39,Instagram,1,7,April,135
9779,2265,57,Instagram,1,2,December,164
9780,1699,19,Google Ads,0,13,May,
9781,315,28,Google Ads,0,6,January,
9782,2812,63,TikTok,0,2,March,
9783,1746,10,Email,0,21,May,
9784,2407,82,Website,1,11,June,147
9785,146,48,TikTok,1,23,May,73
9786,2543,82,Website,0,14,June,
9787,3498,55,TikTok,1,6,April,96
9788,3923,14,Email,1,3,June,
9789,1537,61,Instagram,0,15,August,
9790,508,16,Email,0,25,September,
9791,3867,1,Email,0,23,June,
9792,1955,88,Landline,0,29,April,
9793,2541,28,Google Ads,0,8,February,
9794,1604,68,Instagram,0,7,April,
9795,2379,43,TikTok,0,4,December,
9796,2075,75,Website,0,15,August,
9797,966,45,Instagram,0,7,December,
9798,217,21,Google Ads,0,19,July,
9799,591,82,Website,0,21,May,
9800,2255,54,TikTok,1,4,June,164
9801,3609,53,Instagram,0,17,June,
9802,2524,23,Google Ads,1,1,March,165
9803,717,52,Instagram,0,26,February,
9804,3824,83,Website,0,9,September,
9805,1756,84,Landline,0,29,December,
9806,875,51,TikTok,1,5,September,42
9807,3844,58,TikTok,1,24,April,66
9808,906,46,TikTok,0,25,August,
9809,3038,28,Google Ads,0,4,February,
9810,1292,2,Email,0,11,December,
9811,3746,29,Google Ads,0,22,January,
9812,2285,99,Telephone,1,6,April,325
9813,1085,12,Email,0,8,January,
9814,1667,42,Instagram,0,17,February,
9815,2194,93,Telephone,0,21,December,
9816,3731,43,Instagram,0,4,December,
9817,1314,37,TikTok,1,29,December,150
9818,2571,19,Google Ads,0,4,May,
9819,3246,51,Instagram,0,29,August,
9820,1881,9,Email,0,24,October,
9821,364,77,Website,0,9,April,
9822,3058,99,Landline,0,8,April,
9823,666,1,Email,0,26,June,
9824,2674,62,Instagram,1,2,February,61
9825,2619,31,Google Ads,0,4,March,
9826,1902,8,Email,0,17,October,
9827,1258,17,Email,0,30,December,
9828,2096,79,Website,0,15,September,
9829,3247,25,Google Ads,0,15,October,
9830,3564,88,Telephone,0,18,May,
9831,2172,44,TikTok,1,18,March,83
9832,2099,99,Telephone,0,3,April,
9833,3973,11,Email,1,13,February,
9834,3517,61,Instagram,1,2,September,50
9835,3596,22,Google Ads,0,13,September,
9836,540,94,Telephone,0,18,November,
9837,949,63,TikTok,0,26,March,
9838,1738,62,Instagram,1,11,February,101
9839,3342,93,Telephone,0,2,January,
9840,3909,63,TikTok,0,4,April,
9841,233,51,TikTok,0,16,August,
9842,946,36,TikTok,0,7,January,
9843,1831,39,TikTok,0,16,April,
9844,499,98,Telephone,0,17,January,
9845,2564,13,Email,0,2,February,
9846,3447,69,Instagram,1,17,September,67
9847,3372,46,Instagram,0,13,August,
9848,776,27,Google Ads,0,29,March,
9849,3861,8,Email,0,1,November,
9850,3789,18,Email,1,8,October,
9851,2262,22,Google Ads,0,29,October,
9852,3295,83,Website,0,5,October,
9853,3301,87,Landline,0,12,January,
9854,3034,56,Instagram,0,30,July,
9855,2049,89,Landline,0,25,March,
9856,93,96,Landline,0,4,June,
9857,1317,45,TikTok,0,27,November,
9858,299,17,Email,0,12,December,
9859,1288,12,Email,0,29,January,
9860,3072,6,Email,0,22,January,
9861,2637,30,Google Ads,0,29,August,
9862,1135,11,Email,0,30,January,
9863,1660,32,Google Ads,1,12,October,133
9864,142,91,Telephone,0,16,November,
9865,2222,47,Instagram,0,30,October,
9866,867,63,Instagram,1,13,March,69
9867,113,93,Landline,0,2,January,
9868,3655,33,TikTok,1,5,April,31
9869,3013,77,Website,0,8,April,
9870,1177,65,TikTok,1,17,February,149
9871,2021,11,Email,0,10,February,
9872,573,75,Website,1,16,September,145
9873,1728,27,Google Ads,0,21,March,
9874,105,45,TikTok,1,7,December,130
9875,1346,38,TikTok,1,24,March,23
9876,3357,36,Instagram,0,26,January,
9877,1184,97,Landline,0,13,May,
9878,2565,76,Website,0,29,May,
9879,559,48,Instagram,1,18,April,81
9880,1997,46,Instagram,1,20,August,147
9881,2892,59,Instagram,1,4,December,57
9882,1302,85,Landline,0,18,May,
9883,1542,53,TikTok,1,12,June,173
9884,2554,20,Google Ads,0,19,October,
9885,2586,38,TikTok,1,24,March,111
9886,613,50,TikTok,1,23,June,36
9887,1202,41,TikTok,0,23,March,
9888,1894,96,Landline,0,16,June,
9889,3535,67,Instagram,0,4,September,
9890,1215,90,Telephone,0,13,January,
9891,248,89,Landline,0,12,February,
9892,983,22,Google Ads,0,6,November,
9893,3854,4,Email,0,13,September,
9894,3411,82,Website,0,18,May,
9895,2893,78,Website,0,12,August,
9896,3410,17,Email,0,31,December,
9897,2446,10,Email,1,4,June,
9898,2814,89,Telephone,0,23,March,
9899,943,79,Website,1,9,August,74
9900,687,35,Instagram,0,23,January,
9901,2196,19,Google Ads,1,8,May,59
9902,2608,68,TikTok,1,29,March,134
9903,3985,47,TikTok,0,27,October,
9904,2986,16,Email,0,12,September,
9905,436,39,Instagram,0,16,April,
9906,1314,92,Landline,0,28,November,
9907,2720,83,Website,0,31,October,
9908,887,85,Landline,0,5,May,
9909,826,52,TikTok,1,16,February,141
9910,3623,78,Website,0,25,August,
9911,158,16,Email,0,19,September,
9912,1106,45,Instagram,0,30,October,
9913,3344,10,Email,0,4,June,
9914,2872,61,TikTok,1,30,August,45
9915,3756,29,Google Ads,0,9,January,
9916,1028,25,Google Ads,0,7,October,
9917,2270,84,Landline,0,29,January,
9918,3709,18,Email,1,8,October,
9919,1887,44,Instagram,0,10,March,
9920,791,67,Instagram,0,11,September,
9921,452,52,TikTok,0,26,February,
9922,3375,56,TikTok,1,22,July,99
9923,2800,90,Telephone,0,1,February,
9924,1672,75,Website,0,30,September,
9925,3609,99,Telephone,0,6,April,
9926,459,93,Landline,0,30,December,
9927,1684,97,Landline,0,24,April,
9928,1934,60,TikTok,0,16,July,
9929,1117,96,Landline,0,1,July,
9930,3337,52,TikTok,0,15,February,
9931,1225,2,Email,0,26,December,
9932,3503,39,TikTok,1,5,April,73
9933,2454,74,Website,0,10,July,
9934,869,80,Website,0,2,October,
9935,1133,31,Google Ads,0,8,March,
9936,2839,13,Email,1,16,January,
9937,2894,13,Email,0,23,January,
9938,2415,53,TikTok,0,14,June,
9939,2939,33,Instagram,1,5,April,61
9940,3319,91,Telephone,0,16,November,
9941,3180,33,Instagram,1,25,March,170
9942,2143,2,Email,0,24,December,
9943,1720,65,Instagram,0,28,February,
9944,3586,61,TikTok,0,9,September,
9945,2429,12,Email,0,27,January,
9946,2180,22,Google Ads,0,29,September,
9947,1481,8,Email,0,27,October,
9948,511,70,TikTok,1,14,September,124
9949,2913,10,Email,0,11,June,
9950,3073,11,Email,1,5,February,
9951,1609,56,TikTok,1,30,July,55
9952,1893,10,Email,0,20,May,
9953,1720,3,Email,1,24,June,
9954,498,11,Email,0,6,March,
9955,3999,71,Website,0,17,January,
9956,3786,32,Google Ads,0,13,October,
9957,295,85,Landline,0,15,May,
9958,110,79,Website,0,7,September,
9959,2607,63,Instagram,0,27,March,
9960,2707,77,Website,0,3,April,
9961,3551,16,Email,0,26,September,
9962,659,20,Google Ads,0,29,September,
9963,80,42,TikTok,1,25,February,176
9964,3539,7,Email,0,28,February,
9965,1091,73,Website,0,31,October,
9966,1121,86,Telephone,0,12,September,
9967,696,20,Google Ads,0,21,October,
9968,2232,4,Email,0,20,September,
9969,3545,45,TikTok,0,15,November,
9970,2621,2,Email,0,12,December,
9971,930,24,Google Ads,0,23,May,
9972,1473,57,Instagram,0,19,December,
9973,3273,2,Email,0,16,December,
9974,1625,27,Google Ads,1,16,March,33
9975,3913,63,Instagram,0,28,February,
9976,242,93,Telephone,0,27,December,
9977,1956,38,TikTok,0,13,March,
9978,1077,78,Website,0,3,September,
9979,157,94,Landline,1,2,December,316
9980,884,76,Website,0,17,April,
9981,520,17,Email,1,10,December,
9982,880,83,Website,0,4,October,
9983,2998,91,Landline,0,6,November,
9984,1554,97,Landline,0,15,May,
9985,168,68,Instagram,0,31,March,
9986,2567,6,Email,0,29,January,
9987,1021,38,Instagram,1,30,March,43
9988,554,82,Website,0,27,June,
9989,2550,11,Email,0,30,January,
9990,1157,47,Instagram,1,1,October,54
9991,2425,81,Website,0,6,August,
9992,2094,65,TikTok,0,25,February,
9993,52,9,Email,1,15,October,
9994,928,62,TikTok,0,6,February,
9995,2443,66,TikTok,1,20,May,133
9996,1279,25,Google Ads,0,22,November,
9997,152,15,Email,0,1,February,
9998,914,57,Instagram,1,27,November,147
9999,1378,54,Instagram,0,29,May,
10000,2276,39,Instagram,1,9,April,73
10001,1517,3,Email,0,7,June,
10002,3547,57,Instagram,0,29,October,
10003,3622,62,TikTok,1,2,February,42
10004,1307,44,Instagram,0,29,March,
10005,2067,77,Website,0,23,March,
10006,2873,66,TikTok,1,27,April,60
10007,2529,5,Email,0,17,September,
10008,2322,96,Telephone,0,12,July,
10009,388,25,Google Ads,1,19,November,178
10010,323,70,Instagram,1,7,September,115
10011,78,12,Email,0,4,January,
10012,2213,2,Email,0,13,December,
10013,593,41,Instagram,0,18,March,
10014,1107,14,Email,0,7,May,
10015,2469,22,Google Ads,0,6,October,
10016,1458,24,Google Ads,0,26,May,
10017,2039,87,Telephone,0,1,February,
10018,1156,4,Email,0,19,September,
10019,2488,6,Email,0,20,January,
10020,905,90,Landline,0,1,February,
10021,1264,83,Website,0,28,September,
10022,1418,30,Google Ads,0,24,August,
10023,1667,52,TikTok,1,27,February,155
10024,3881,97,Landline,0,21,May,
10025,133,89,Landline,0,15,February,
10026,1226,71,Website,0,9,January,
10027,522,26,Google Ads,0,4,October,
10028,3595,91,Landline,0,17,November,
10029,958,26,Google Ads,0,14,October,
10030,484,18,Email,1,12,October,
10031,1561,11,Email,1,27,January,
10032,3907,54,Instagram,0,8,June,
10033,2883,70,Instagram,0,1,October,
10034,762,77,Website,0,2,May,
10035,1478,13,Email,0,29,January,
10036,1547,41,Instagram,0,23,March,
10037,459,14,Email,0,3,July,
10038,3432,7,Email,0,5,March,
10039,2344,77,Website,0,11,May,
10040,2489,51,Instagram,0,29,August,
10041,3211,93,Telephone,0,21,December,
10042,349,7,Email,0,1,March,
10043,1775,30,Google Ads,0,31,August,
10044,3448,80,Website,0,27,October,
10045,512,50,TikTok,0,19,June,
10046,932,67,TikTok,0,4,September,
10047,711,91,Landline,0,18,November,
10048,2252,67,TikTok,1,17,September,51
10049,3942,69,TikTok,0,30,September,
10050,964,11,Email,1,9,February,
10051,1036,71,Website,0,28,December,
10052,1770,60,Instagram,0,30,July,
10053,1834,7,Email,0,13,March,
10054,825,89,Landline,0,9,March,
10055,2452,49,Instagram,0,10,June,
10056,252,51,TikTok,1,8,August,52
10057,3593,29,Google Ads,1,31,January,134
10058,2070,16,Email,0,9,September,
10059,3876,63,Instagram,0,14,April,
10060,1812,73,Website,0,30,October,
10061,237,5,Email,0,25,September,
10062,3126,12,Email,0,13,January,
10063,867,55,Instagram,0,2,April,
10064,1999,83,Website,0,1,October,
10065,3045,44,TikTok,0,4,March,
10066,3449,31,Google Ads,0,15,March,
10067,3524,81,Website,0,9,August,
10068,900,40,Instagram,0,28,September,
10069,654,89,Landline,0,14,March,
10070,1338,61,Instagram,0,14,August,
10071,1514,59,Instagram,0,6,December,
10072,218,87,Telephone,0,4,January,
10073,3033,43,TikTok,1,26,November,56
10074,1630,3,Email,1,7,June,
10075,3202,21,Google Ads,0,29,June,
10076,2347,34,TikTok,0,29,November,
10077,653,99,Landline,0,14,April,
10078,1495,97,Landline,0,1,May,
10079,2113,14,Email,0,13,May,
10080,100,52,TikTok,0,19,February,
10081,2447,20,Google Ads,0,8,October,
10082,459,30,Google Ads,0,19,August,
10083,1936,61,TikTok,0,24,September,
10084,1805,35,Instagram,1,20,January,171
10085,901,95,Landline,0,1,August,
10086,2203,66,Instagram,0,2,May,
10087,517,1,Email,0,28,June,
10088,616,70,Instagram,0,27,September,
10089,523,41,TikTok,1,21,March,73
10090,1167,86,Landline,0,10,August,
10091,299,12,Email,0,18,December,
10092,1156,10,Email,0,23,May,
10093,977,54,Instagram,0,27,May,
10094,3293,83,Website,1,20,October,28
10095,645,75,Website,0,5,September,
10096,3170,20,Google Ads,0,28,September,
10097,3149,86,Telephone,0,7,September,
10098,1556,40,TikTok,1,26,September,107
10099,1470,28,Google Ads,0,4,January,
10100,1074,39,Instagram,0,17,April,
10101,969,3,Email,0,3,June,
10102,3870,16,Email,0,18,September,
10103,3837,22,Google Ads,0,28,September,
10104,3501,15,Email,0,1,March,
10105,2427,23,Google Ads,0,9,March,
10106,3784,20,Google Ads,0,27,September,
10107,2314,85,Landline,0,8,May,
10108,2230,46,Instagram,0,14,August,
10109,3115,58,TikTok,0,30,March,
10110,3359,95,Landline,0,10,July,
10111,2306,4,Email,0,19,September,
10112,2631,45,TikTok,1,10,December,85
10113,2954,32,Google Ads,0,1,November,
10114,3556,78,Website,0,8,July,
10115,1665,9,Email,0,28,October,
10116,579,94,Landline,0,13,November,
10117,1772,25,Google Ads,0,11,October,
10118,2862,52,Instagram,1,14,February,68
10119,2280,56,TikTok,0,11,August,
10120,3229,50,TikTok,1,22,June,39
10121,2564,27,Google Ads,0,30,March,
10122,2990,21,Google Ads,0,29,June,
10123,317,17,Email,0,19,December,
10124,2516,99,Landline,0,1,April,
10125,881,64,TikTok,1,14,July,121
10126,3520,68,Instagram,0,4,April,
10127,2782,1,Email,0,26,June,
10128,3512,44,Instagram,0,18,March,
10129,3950,30,Google Ads,0,24,August,
10130,1781,23,Google Ads,0,4,March,
10131,3525,7,Email,1,12,March,
10132,198,95,Landline,0,19,July,
10133,1609,84,Landline,0,30,December,
10134,1148,57,Instagram,1,15,November,39
10135,2184,99,Telephone,0,12,April,
10136,1017,63,TikTok,0,28,February,
10137,3282,66,TikTok,0,29,April,
10138,520,56,Instagram,0,16,July,
10139,2098,40,TikTok,1,2,September,111
10140,997,27,Google Ads,0,24,March,
10141,1596,8,Email,0,27,October,
10142,833,37,Instagram,0,28,December,
10143,3892,58,TikTok,1,1,May,163
10144,3380,57,Instagram,0,27,October,
10145,3822,15,Email,0,26,February,
10146,1828,89,Landline,0,26,February,
10147,1009,38,TikTok,1,6,April,58
10148,428,30,Google Ads,1,19,August,
10149,3813,48,Instagram,1,23,May,151
10150,798,62,Instagram,0,20,February,
10151,2693,70,Instagram,0,10,September,
10152,61,91,Telephone,0,13,November,
10153,3720,11,Email,0,22,February,
10154,3522,24,Google Ads,0,19,May,
10155,1128,62,Instagram,0,25,February,
10156,373,77,Website,0,31,March,
10157,1419,3,Email,0,3,June,
10158,1512,58,Instagram,0,23,April,
10159,603,39,Instagram,1,6,April,110
10160,296,27,Google Ads,0,28,March,
10161,1968,23,Google Ads,0,9,March,
10162,2866,73,Website,0,6,October,
10163,127,91,Telephone,0,16,November,
10164,1048,7,Email,0,11,March,
10165,256,19,Google Ads,0,3,May,
10166,1781,61,TikTok,1,15,September,38
10167,3189,93,Telephone,0,29,December,
10168,2295,1,Email,0,8,June,
10169,1501,7,Email,0,10,March,
10170,122,95,Landline,0,7,August,
10171,3395,17,Email,0,8,December,
10172,1048,68,Instagram,0,19,March,
10173,3190,87,Landline,0,26,January,
10174,2684,28,Google Ads,0,20,February,
10175,605,68,Instagram,1,11,March,171
10176,1525,22,Google Ads,0,4,October,
10177,2104,81,Website,0,7,August,
10178,2320,59,Instagram,0,29,November,
10179,1898,27,Google Ads,1,9,March,40
10180,3110,82,Website,0,29,May,
10181,2588,72,Website,0,6,October,
10182,3364,41,Instagram,0,25,March,
10183,3920,69,TikTok,1,24,September,114
10184,3372,52,Instagram,0,26,February,
10185,1367,27,Google Ads,0,4,March,
10186,2700,45,TikTok,0,17,November,
10187,1304,85,Landline,0,20,May,
10188,1271,94,Landline,0,15,November,
10189,2194,68,TikTok,1,7,April,47
10190,643,93,Landline,0,19,December,
10191,2122,89,Landline,0,18,March,
10192,818,43,TikTok,0,22,November,
10193,2327,52,TikTok,1,24,February,145
10194,2161,47,Instagram,1,1,November,172
10195,1821,73,Website,0,14,October,
10196,2605,38,TikTok,0,7,April,
10197,2823,48,TikTok,0,31,May,
10198,2433,46,Instagram,0,24,August,
10199,693,25,Google Ads,1,25,November,100
10200,778,75,Website,0,30,September,
10201,2315,26,Google Ads,0,13,October,
10202,3109,6,Email,0,22,January,
10203,2393,92,Telephone,0,28,November,
10204,3421,71,Website,0,1,February,
10205,1295,4,Email,1,13,September,
10206,1668,14,Email,0,26,June,
10207,1701,2,Email,1,20,December,
10208,2324,37,Instagram,0,27,November,
10209,223,31,Google Ads,1,4,March,135
10210,3338,61,TikTok,1,22,September,45
10211,3566,55,Instagram,0,21,April,
10212,2375,69,TikTok,0,8,October,
10213,1731,97,Telephone,0,23,April,
10214,2152,40,TikTok,0,26,September,
10215,3428,2,Email,1,15,December,
10216,3164,60,TikTok,0,17,July,
10217,308,75,Website,0,28,August,
10218,2211,54,TikTok,0,31,May,
10219,1409,32,Google Ads,0,12,October,
10220,132,37,Instagram,1,23,December,100
10221,1974,62,TikTok,0,1,March,
10222,1297,95,Landline,0,9,July,
10223,1621,29,Google Ads,0,30,December,
10224,1381,38,Instagram,0,28,March,
10225,3084,92,Telephone,0,1,December,
10226,2228,68,Instagram,1,11,March,146
10227,2378,43,TikTok,1,2,December,87
10228,663,80,Website,0,12,September,
10229,1526,95,Landline,0,20,August,
10230,2210,32,Google Ads,0,5,November,
10231,3499,77,Website,0,6,April,
10232,3194,72,Website,0,6,October,
10233,2244,63,TikTok,1,19,March,124
10234,1951,84,Landline,0,30,December,
10235,3406,23,Google Ads,0,10,March,
10236,246,40,Instagram,0,29,September,
10237,1618,14,Email,1,4,May,
10238,1549,38,Instagram,0,25,March,
10239,2549,52,Instagram,1,25,February,163
10240,2420,88,Telephone,0,30,April,
10241,3169,68,Instagram,0,30,March,
10242,3763,98,Landline,0,17,January,
10243,2423,61,TikTok,0,26,August,
10244,1583,43,Instagram,1,1,December,148
10245,407,17,Email,1,29,November,
10246,1983,34,Instagram,1,5,November,57
10247,3768,91,Landline,0,6,November,
10248,1688,19,Google Ads,1,27,May,162
10249,3417,46,Instagram,1,20,August,100
10250,525,64,TikTok,1,5,July,93
10251,3694,20,Google Ads,0,1,October,
10252,1364,59,Instagram,1,5,December,68
10253,2950,40,Instagram,0,9,September,
10254,836,52,TikTok,0,27,February,
10255,1520,55,TikTok,0,1,May,
10256,3561,92,Landline,0,21,November,
10257,3080,81,Website,0,20,August,
10258,3255,98,Landline,0,31,January,
10259,3407,58,TikTok,1,24,April,141
10260,2928,36,TikTok,1,15,January,178
10261,415,85,Telephone,0,8,May,
10262,184,88,Telephone,0,8,April,
10263,1773,78,Website,0,16,July,
10264,2589,37,TikTok,0,29,December,
10265,3388,21,Google Ads,0,24,July,
10266,1706,21,Google Ads,0,28,June,
10267,2250,62,TikTok,0,15,February,
10268,1835,53,Instagram,0,10,June,
10269,2330,43,TikTok,1,22,November,104
10270,2818,19,Google Ads,0,20,May,
10271,3855,46,TikTok,0,22,August,
10272,3665,45,TikTok,1,19,October,39
10273,3664,5,Email,0,24,September,
10274,410,43,Instagram,1,23,November,137
10275,3051,58,Instagram,0,1,April,
10276,2539,87,Telephone,0,6,January,
10277,485,89,Landline,0,3,March,
10278,940,17,Email,0,22,December,
10279,3253,26,Google Ads,0,12,October,
10280,1279,7,Email,0,4,March,
10281,3169,62,Instagram,1,31,January,159
10282,3114,91,Telephone,0,14,November,
10283,1026,68,TikTok,0,30,March,
10284,3629,10,Email,1,18,June,
10285,604,43,TikTok,0,21,November,
10286,2363,86,Telephone,0,24,August,
10287,1234,47,TikTok,1,28,October,148
10288,707,27,Google Ads,0,25,February,
10289,3620,63,Instagram,0,19,March,
10290,2810,87,Landline,0,8,January,
10291,1078,58,TikTok,1,3,April,86
10292,3835,33,Instagram,0,31,March,
10293,3709,16,Email,1,15,September,
10294,2811,77,Website,0,24,April,
10295,1468,89,Telephone,0,17,March,
10296,3433,53,TikTok,0,22,June,
10297,343,19,Google Ads,0,3,May,
10298,836,37,TikTok,1,29,December,155
10299,2169,39,Instagram,1,18,April,86
10300,2715,10,Email,0,3,June,
10301,3472,93,Telephone,0,27,December,
10302,2847,1,Email,1,24,June,
10303,1565,71,Website,0,23,January,
10304,2153,16,Email,0,4,September,
10305,1258,16,Email,0,14,September,
10306,2905,92,Telephone,0,27,November,
10307,515,74,Website,0,9,July,
10308,167,63,Instagram,0,11,March,
10309,3950,49,Instagram,0,31,May,
10310,2270,15,Email,0,11,February,
10311,2318,31,Google Ads,0,4,March,
10312,564,78,Website,0,22,July,
10313,2161,75,Website,0,25,September,
10314,1969,41,TikTok,0,25,March,
10315,1905,59,TikTok,1,1,December,53
10316,254,51,Instagram,1,17,August,57
10317,3098,23,Google Ads,0,25,February,
10318,356,11,Email,0,7,February,
10319,3353,11,Email,0,4,March,
10320,3158,56,TikTok,1,4,August,126
